price,quantity,type,timestamp
37025000,0.0205,1,2022-05-25 00:00:09.111042
37026000,0.0477,1,2022-05-25 00:00:09.111042
37027000,0.1111,1,2022-05-25 00:00:09.111042
37028000,0.048,1,2022-05-25 00:00:09.111042
37010000,0.1303,0,2022-05-25 00:00:10.159458
37008000,0.0309,0,2022-05-25 00:00:10.159458
37005000,0.001,0,2022-05-25 00:00:10.159458
37004000,0.6,0,2022-05-25 00:00:10.159458
37002000,0.0519,0,2022-05-25 00:00:10.159458
37023000,0.0547,1,2022-05-25 00:00:10.159458
37025000,0.0205,1,2022-05-25 00:00:10.159458
37026000,0.0778,1,2022-05-25 00:00:10.159458
37027000,0.1111,1,2022-05-25 00:00:10.159458
37028000,0.048,1,2022-05-25 00:00:10.159458
37010000,0.1303,0,2022-05-25 00:00:11.206643
37008000,0.0309,0,2022-05-25 00:00:11.206643
37005000,0.001,0,2022-05-25 00:00:11.206643
37002000,0.0519,0,2022-05-25 00:00:11.206643
37001000,0.083,0,2022-05-25 00:00:11.206643
37025000,0.0205,1,2022-05-25 00:00:11.206643
37026000,0.0778,1,2022-05-25 00:00:11.206643
37027000,0.1111,1,2022-05-25 00:00:11.206643
37028000,0.40299999999999997,1,2022-05-25 00:00:11.206643
37037000,0.5099,1,2022-05-25 00:00:11.206643
37023000,0.0001,0,2022-05-25 00:00:12.271782
37010000,0.1303,0,2022-05-25 00:00:12.271782
37008000,0.0309,0,2022-05-25 00:00:12.271782
37005000,0.001,0,2022-05-25 00:00:12.271782
37002000,0.0519,0,2022-05-25 00:00:12.271782
37025000,0.0205,1,2022-05-25 00:00:12.271782
37026000,0.0778,1,2022-05-25 00:00:12.271782
37027000,0.1111,1,2022-05-25 00:00:12.271782
37028000,0.40299999999999997,1,2022-05-25 00:00:12.271782
37037000,0.5099,1,2022-05-25 00:00:12.271782
37023000,0.0001,0,2022-05-25 00:00:13.320084
37010000,0.1303,0,2022-05-25 00:00:13.320084
37008000,0.0309,0,2022-05-25 00:00:13.320084
37005000,0.001,0,2022-05-25 00:00:13.320084
37002000,0.6519,0,2022-05-25 00:00:13.320084
37025000,0.0205,1,2022-05-25 00:00:13.320084
37026000,0.0301,1,2022-05-25 00:00:13.320084
37027000,0.0544,1,2022-05-25 00:00:13.320084
37028000,0.40299999999999997,1,2022-05-25 00:00:13.320084
37037000,0.5099,1,2022-05-25 00:00:13.320084
37027000,0.2723,0,2022-05-25 00:00:14.373898
37023000,0.0001,0,2022-05-25 00:00:14.373898
37022000,0.0808,0,2022-05-25 00:00:14.373898
37020000,0.0271,0,2022-05-25 00:00:14.373898
37018000,0.0525,0,2022-05-25 00:00:14.373898
37034000,0.0325,1,2022-05-25 00:00:14.373898
37037000,0.5099,1,2022-05-25 00:00:14.373898
37039000,0.0567,1,2022-05-25 00:00:14.373898
37041000,0.1099,1,2022-05-25 00:00:14.373898
37046000,0.0126,1,2022-05-25 00:00:14.373898
37028000,0.0304,0,2022-05-25 00:00:15.434014
37027000,0.4045,0,2022-05-25 00:00:15.434014
37024000,0.0505,0,2022-05-25 00:00:15.434014
37023000,0.0001,0,2022-05-25 00:00:15.434014
37022000,0.0808,0,2022-05-25 00:00:15.434014
37037000,0.3998,1,2022-05-25 00:00:15.434014
37041000,0.0533,1,2022-05-25 00:00:15.434014
37045000,0.0523,1,2022-05-25 00:00:15.434014
37046000,0.0607,1,2022-05-25 00:00:15.434014
37047000,0.0481,1,2022-05-25 00:00:15.434014
37037000,0.0782,0,2022-05-25 00:00:16.500311
37028000,0.0304,0,2022-05-25 00:00:16.500311
37027000,0.1322,0,2022-05-25 00:00:16.500311
37023000,0.0793,0,2022-05-25 00:00:16.500311
37020000,0.0271,0,2022-05-25 00:00:16.500311
37045000,0.0523,1,2022-05-25 00:00:16.500311
37046000,0.0607,1,2022-05-25 00:00:16.500311
37051000,0.0164,1,2022-05-25 00:00:16.500311
37054000,0.0526,1,2022-05-25 00:00:16.500311
37056000,0.1271,1,2022-05-25 00:00:16.500311
37037000,0.0782,0,2022-05-25 00:00:17.551154
37028000,0.0304,0,2022-05-25 00:00:17.551154
37027000,0.1322,0,2022-05-25 00:00:17.551154
37023000,0.0793,0,2022-05-25 00:00:17.551154
37020000,0.0271,0,2022-05-25 00:00:17.551154
37045000,0.0523,1,2022-05-25 00:00:17.551154
37046000,0.0607,1,2022-05-25 00:00:17.551154
37051000,0.0164,1,2022-05-25 00:00:17.551154
37054000,0.0526,1,2022-05-25 00:00:17.551154
37056000,0.1271,1,2022-05-25 00:00:17.551154
37037000,0.0782,0,2022-05-25 00:00:18.610064
37028000,0.0304,0,2022-05-25 00:00:18.610064
37027000,0.1322,0,2022-05-25 00:00:18.610064
37023000,0.0793,0,2022-05-25 00:00:18.610064
37020000,0.0271,0,2022-05-25 00:00:18.610064
37045000,0.0523,1,2022-05-25 00:00:18.610064
37046000,0.0607,1,2022-05-25 00:00:18.610064
37051000,0.3918,1,2022-05-25 00:00:18.610064
37054000,0.0526,1,2022-05-25 00:00:18.610064
37056000,0.1271,1,2022-05-25 00:00:18.610064
36939000,0.2184,0,2022-05-25 00:00:19.660215
36937000,0.4272,0,2022-05-25 00:00:19.660215
36934000,0.5909,0,2022-05-25 00:00:19.660215
36933000,0.1485,0,2022-05-25 00:00:19.660215
36925000,0.039,0,2022-05-25 00:00:19.660215
36956000,0.03,1,2022-05-25 00:00:19.660215
36957000,0.5499,1,2022-05-25 00:00:19.660215
36958000,0.0003,1,2022-05-25 00:00:19.660215
36959000,0.0003,1,2022-05-25 00:00:19.660215
36963000,0.057999999999999996,1,2022-05-25 00:00:19.660215
37030000,0.0231,0,2022-05-25 00:00:20.721431
37028000,0.0304,0,2022-05-25 00:00:20.721431
37027000,0.1801,0,2022-05-25 00:00:20.721431
37023000,0.0793,0,2022-05-25 00:00:20.721431
37020000,0.0271,0,2022-05-25 00:00:20.721431
37037000,0.0782,1,2022-05-25 00:00:20.721431
37045000,0.0523,1,2022-05-25 00:00:20.721431
37047000,0.0651,1,2022-05-25 00:00:20.721431
37051000,0.3918,1,2022-05-25 00:00:20.721431
37054000,0.0526,1,2022-05-25 00:00:20.721431
37030000,0.0231,0,2022-05-25 00:00:21.776809
37028000,0.0304,0,2022-05-25 00:00:21.776809
37027000,0.1801,0,2022-05-25 00:00:21.776809
37023000,0.0793,0,2022-05-25 00:00:21.776809
37020000,0.0271,0,2022-05-25 00:00:21.776809
37045000,0.0523,1,2022-05-25 00:00:21.776809
37047000,0.0829,1,2022-05-25 00:00:21.776809
37051000,0.4497,1,2022-05-25 00:00:21.776809
37054000,0.0526,1,2022-05-25 00:00:21.776809
37056000,0.1271,1,2022-05-25 00:00:21.776809
36939000,0.2184,0,2022-05-25 00:00:22.847334
36937000,0.4272,0,2022-05-25 00:00:22.847334
36934000,0.5909,0,2022-05-25 00:00:22.847334
36933000,0.1485,0,2022-05-25 00:00:22.847334
36925000,0.039,0,2022-05-25 00:00:22.847334
36956000,0.03,1,2022-05-25 00:00:22.847334
36957000,0.5499,1,2022-05-25 00:00:22.847334
36958000,0.0003,1,2022-05-25 00:00:22.847334
36959000,0.0003,1,2022-05-25 00:00:22.847334
36963000,0.057999999999999996,1,2022-05-25 00:00:22.847334
37030000,0.0231,0,2022-05-25 00:00:23.900373
37028000,0.0306,0,2022-05-25 00:00:23.900373
37027000,0.1801,0,2022-05-25 00:00:23.900373
37023000,0.0001,0,2022-05-25 00:00:23.900373
37020000,0.0271,0,2022-05-25 00:00:23.900373
37043000,0.519,1,2022-05-25 00:00:23.900373
37045000,0.0523,1,2022-05-25 00:00:23.900373
37047000,0.0829,1,2022-05-25 00:00:23.900373
37049000,0.0516,1,2022-05-25 00:00:23.900373
37051000,0.4497,1,2022-05-25 00:00:23.900373
37030000,0.0231,0,2022-05-25 00:00:24.973078
37028000,0.0306,0,2022-05-25 00:00:24.973078
37027000,0.1801,0,2022-05-25 00:00:24.973078
37023000,0.0001,0,2022-05-25 00:00:24.973078
37020000,0.0271,0,2022-05-25 00:00:24.973078
37043000,0.519,1,2022-05-25 00:00:24.973078
37045000,0.0523,1,2022-05-25 00:00:24.973078
37047000,0.0829,1,2022-05-25 00:00:24.973078
37049000,0.0516,1,2022-05-25 00:00:24.973078
37051000,0.4497,1,2022-05-25 00:00:24.973078
37030000,0.0231,0,2022-05-25 00:00:26.020635
37028000,0.0002,0,2022-05-25 00:00:26.020635
37027000,0.1801,0,2022-05-25 00:00:26.020635
37020000,0.0271,0,2022-05-25 00:00:26.020635
37012000,0.0992,0,2022-05-25 00:00:26.020635
37041000,0.0127,1,2022-05-25 00:00:26.020635
37042000,0.004,1,2022-05-25 00:00:26.020635
37043000,0.519,1,2022-05-25 00:00:26.020635
37045000,0.0523,1,2022-05-25 00:00:26.020635
37046000,0.1393,1,2022-05-25 00:00:26.020635
37020000,0.0271,0,2022-05-25 00:00:27.071041
37018000,0.0507,0,2022-05-25 00:00:27.071041
37017000,0.0547,0,2022-05-25 00:00:27.071041
37012000,0.0788,0,2022-05-25 00:00:27.071041
37010000,0.0644,0,2022-05-25 00:00:27.071041
37028000,0.2039,1,2022-05-25 00:00:27.071041
37039000,0.1375,1,2022-05-25 00:00:27.071041
37040000,0.2248,1,2022-05-25 00:00:27.071041
37041000,0.0271,1,2022-05-25 00:00:27.071041
37042000,0.1433,1,2022-05-25 00:00:27.071041
36939000,0.2184,0,2022-05-25 00:00:28.120266
36937000,0.4272,0,2022-05-25 00:00:28.120266
36934000,0.5909,0,2022-05-25 00:00:28.120266
36933000,0.1485,0,2022-05-25 00:00:28.120266
36925000,0.039,0,2022-05-25 00:00:28.120266
36956000,0.03,1,2022-05-25 00:00:28.120266
36957000,0.5499,1,2022-05-25 00:00:28.120266
36958000,0.0003,1,2022-05-25 00:00:28.120266
36959000,0.0003,1,2022-05-25 00:00:28.120266
36963000,0.057999999999999996,1,2022-05-25 00:00:28.120266
37020000,0.027000000000000003,0,2022-05-25 00:00:29.183906
37018000,0.0507,0,2022-05-25 00:00:29.183906
37017000,0.0547,0,2022-05-25 00:00:29.183906
37010000,0.0644,0,2022-05-25 00:00:29.183906
37005000,0.001,0,2022-05-25 00:00:29.183906
37028000,0.1927,1,2022-05-25 00:00:29.183906
37032000,0.0319,1,2022-05-25 00:00:29.183906
37039000,0.196,1,2022-05-25 00:00:29.183906
37040000,0.1605,1,2022-05-25 00:00:29.183906
37041000,0.0271,1,2022-05-25 00:00:29.183906
37029000,0.0717,0,2022-05-25 00:00:30.245268
37028000,0.1322,0,2022-05-25 00:00:30.245268
37020000,0.027000000000000003,0,2022-05-25 00:00:30.245268
37019000,0.0788,0,2022-05-25 00:00:30.245268
37018000,0.0507,0,2022-05-25 00:00:30.245268
37039000,0.0573,1,2022-05-25 00:00:30.245268
37040000,0.2362,1,2022-05-25 00:00:30.245268
37042000,0.004,1,2022-05-25 00:00:30.245268
37043000,0.4464,1,2022-05-25 00:00:30.245268
37045000,0.0523,1,2022-05-25 00:00:30.245268
37020000,0.0268,0,2022-05-25 00:00:31.478914
37019000,0.031,0,2022-05-25 00:00:31.478914
37017000,0.0547,0,2022-05-25 00:00:31.478914
37016000,0.0798,0,2022-05-25 00:00:31.478914
37010000,0.0644,0,2022-05-25 00:00:31.478914
37027000,0.1164,1,2022-05-25 00:00:31.478914
37029000,0.0717,1,2022-05-25 00:00:31.478914
37037000,0.027000000000000003,1,2022-05-25 00:00:31.478914
37039000,0.6573,1,2022-05-25 00:00:31.478914
37040000,0.2362,1,2022-05-25 00:00:31.478914
37020000,0.0268,0,2022-05-25 00:00:32.530712
37019000,0.031,0,2022-05-25 00:00:32.530712
37017000,0.0547,0,2022-05-25 00:00:32.530712
37016000,0.0798,0,2022-05-25 00:00:32.530712
37010000,0.0644,0,2022-05-25 00:00:32.530712
37027000,0.1164,1,2022-05-25 00:00:32.530712
37029000,0.0717,1,2022-05-25 00:00:32.530712
37037000,0.027000000000000003,1,2022-05-25 00:00:32.530712
37039000,0.6573,1,2022-05-25 00:00:32.530712
37040000,0.2362,1,2022-05-25 00:00:32.530712
36939000,0.2184,0,2022-05-25 00:00:33.582570
36937000,0.4272,0,2022-05-25 00:00:33.582570
36934000,0.5909,0,2022-05-25 00:00:33.582570
36933000,0.1485,0,2022-05-25 00:00:33.582570
36925000,0.039,0,2022-05-25 00:00:33.582570
36956000,0.03,1,2022-05-25 00:00:33.582570
36957000,0.5499,1,2022-05-25 00:00:33.582570
36958000,0.0003,1,2022-05-25 00:00:33.582570
36959000,0.0003,1,2022-05-25 00:00:33.582570
36963000,0.057999999999999996,1,2022-05-25 00:00:33.582570
37010000,0.0969,0,2022-05-25 00:00:34.632354
37008000,0.0574,0,2022-05-25 00:00:34.632354
37005000,0.001,0,2022-05-25 00:00:34.632354
37002000,0.1569,0,2022-05-25 00:00:34.632354
37000000,0.0012,0,2022-05-25 00:00:34.632354
37019000,0.031,1,2022-05-25 00:00:34.632354
37027000,0.1164,1,2022-05-25 00:00:34.632354
37028000,0.4074,1,2022-05-25 00:00:34.632354
37029000,0.05,1,2022-05-25 00:00:34.632354
37031000,0.09699999999999999,1,2022-05-25 00:00:34.632354
37010000,0.0969,0,2022-05-25 00:00:35.683635
37008000,0.0574,0,2022-05-25 00:00:35.683635
37005000,0.001,0,2022-05-25 00:00:35.683635
37002000,0.1569,0,2022-05-25 00:00:35.683635
37000000,0.0012,0,2022-05-25 00:00:35.683635
37019000,0.031,1,2022-05-25 00:00:35.683635
37027000,0.1164,1,2022-05-25 00:00:35.683635
37028000,0.4074,1,2022-05-25 00:00:35.683635
37029000,0.05,1,2022-05-25 00:00:35.683635
37031000,0.09699999999999999,1,2022-05-25 00:00:35.683635
37010000,0.0969,0,2022-05-25 00:00:36.737187
37008000,0.0574,0,2022-05-25 00:00:36.737187
37005000,0.001,0,2022-05-25 00:00:36.737187
37002000,0.1569,0,2022-05-25 00:00:36.737187
37000000,0.0012,0,2022-05-25 00:00:36.737187
37019000,0.031,1,2022-05-25 00:00:36.737187
37027000,0.1164,1,2022-05-25 00:00:36.737187
37028000,0.4074,1,2022-05-25 00:00:36.737187
37029000,0.05,1,2022-05-25 00:00:36.737187
37031000,0.09699999999999999,1,2022-05-25 00:00:36.737187
36939000,0.2184,0,2022-05-25 00:00:37.804921
36937000,0.4272,0,2022-05-25 00:00:37.804921
36934000,0.5909,0,2022-05-25 00:00:37.804921
36933000,0.1485,0,2022-05-25 00:00:37.804921
36925000,0.039,0,2022-05-25 00:00:37.804921
36956000,0.03,1,2022-05-25 00:00:37.804921
36957000,0.5499,1,2022-05-25 00:00:37.804921
36958000,0.0003,1,2022-05-25 00:00:37.804921
36959000,0.0003,1,2022-05-25 00:00:37.804921
36963000,0.057999999999999996,1,2022-05-25 00:00:37.804921
37019000,0.0022,0,2022-05-25 00:00:38.859864
37010000,0.0969,0,2022-05-25 00:00:38.859864
37008000,0.0574,0,2022-05-25 00:00:38.859864
37005000,0.001,0,2022-05-25 00:00:38.859864
37002000,0.1569,0,2022-05-25 00:00:38.859864
37027000,0.1164,1,2022-05-25 00:00:38.859864
37028000,0.4074,1,2022-05-25 00:00:38.859864
37029000,0.05,1,2022-05-25 00:00:38.859864
37031000,0.09699999999999999,1,2022-05-25 00:00:38.859864
37035000,0.1388,1,2022-05-25 00:00:38.859864
37010000,0.0478,0,2022-05-25 00:00:39.910540
37008000,0.0574,0,2022-05-25 00:00:39.910540
37005000,0.001,0,2022-05-25 00:00:39.910540
37002000,0.1569,0,2022-05-25 00:00:39.910540
37000000,0.0012,0,2022-05-25 00:00:39.910540
37027000,0.1909,1,2022-05-25 00:00:39.910540
37028000,0.5462,1,2022-05-25 00:00:39.910540
37029000,0.05,1,2022-05-25 00:00:39.910540
37031000,0.09699999999999999,1,2022-05-25 00:00:39.910540
37034000,0.6,1,2022-05-25 00:00:39.910540
37010000,0.0478,0,2022-05-25 00:00:40.963983
37008000,0.0574,0,2022-05-25 00:00:40.963983
37005000,0.001,0,2022-05-25 00:00:40.963983
37002000,0.1569,0,2022-05-25 00:00:40.963983
37000000,0.0012,0,2022-05-25 00:00:40.963983
37025000,0.1594,1,2022-05-25 00:00:40.963983
37027000,0.2941,1,2022-05-25 00:00:40.963983
37028000,0.4074,1,2022-05-25 00:00:40.963983
37029000,0.05,1,2022-05-25 00:00:40.963983
37031000,0.09699999999999999,1,2022-05-25 00:00:40.963983
36939000,0.2184,0,2022-05-25 00:00:42.012245
36937000,0.4272,0,2022-05-25 00:00:42.012245
36934000,0.5909,0,2022-05-25 00:00:42.012245
36933000,0.1485,0,2022-05-25 00:00:42.012245
36925000,0.039,0,2022-05-25 00:00:42.012245
36956000,0.03,1,2022-05-25 00:00:42.012245
36957000,0.5499,1,2022-05-25 00:00:42.012245
36958000,0.0003,1,2022-05-25 00:00:42.012245
36959000,0.0003,1,2022-05-25 00:00:42.012245
36963000,0.057999999999999996,1,2022-05-25 00:00:42.012245
37002000,0.0318,0,2022-05-25 00:00:43.070322
37000000,0.0012,0,2022-05-25 00:00:43.070322
36997000,0.0077,0,2022-05-25 00:00:43.070322
36994000,0.5394,0,2022-05-25 00:00:43.070322
36992000,0.0992,0,2022-05-25 00:00:43.070322
37023000,0.4709,1,2022-05-25 00:00:43.070322
37025000,0.1594,1,2022-05-25 00:00:43.070322
37027000,0.1909,1,2022-05-25 00:00:43.070322
37028000,0.4074,1,2022-05-25 00:00:43.070322
37029000,0.05,1,2022-05-25 00:00:43.070322
37002000,0.0318,0,2022-05-25 00:00:44.122511
37000000,0.0012,0,2022-05-25 00:00:44.122511
36998000,0.0743,0,2022-05-25 00:00:44.122511
36997000,0.0077,0,2022-05-25 00:00:44.122511
36996000,0.1378,0,2022-05-25 00:00:44.122511
37023000,0.3862,1,2022-05-25 00:00:44.122511
37025000,0.1594,1,2022-05-25 00:00:44.122511
37027000,0.1909,1,2022-05-25 00:00:44.122511
37028000,0.4074,1,2022-05-25 00:00:44.122511
37029000,0.05,1,2022-05-25 00:00:44.122511
36939000,0.2184,0,2022-05-25 00:00:45.172405
36937000,0.4272,0,2022-05-25 00:00:45.172405
36934000,0.5909,0,2022-05-25 00:00:45.172405
36933000,0.1485,0,2022-05-25 00:00:45.172405
36925000,0.039,0,2022-05-25 00:00:45.172405
36956000,0.03,1,2022-05-25 00:00:45.172405
36957000,0.5499,1,2022-05-25 00:00:45.172405
36958000,0.0003,1,2022-05-25 00:00:45.172405
36959000,0.0003,1,2022-05-25 00:00:45.172405
36963000,0.057999999999999996,1,2022-05-25 00:00:45.172405
36939000,0.2184,0,2022-05-25 00:00:46.225287
36937000,0.4272,0,2022-05-25 00:00:46.225287
36934000,0.5909,0,2022-05-25 00:00:46.225287
36933000,0.1485,0,2022-05-25 00:00:46.225287
36925000,0.039,0,2022-05-25 00:00:46.225287
36956000,0.03,1,2022-05-25 00:00:46.225287
36957000,0.5499,1,2022-05-25 00:00:46.225287
36958000,0.0003,1,2022-05-25 00:00:46.225287
36959000,0.0003,1,2022-05-25 00:00:46.225287
36963000,0.057999999999999996,1,2022-05-25 00:00:46.225287
36939000,0.2184,0,2022-05-25 00:00:47.275339
36937000,0.4272,0,2022-05-25 00:00:47.275339
36934000,0.5909,0,2022-05-25 00:00:47.275339
36933000,0.1485,0,2022-05-25 00:00:47.275339
36925000,0.039,0,2022-05-25 00:00:47.275339
36956000,0.03,1,2022-05-25 00:00:47.275339
36957000,0.5499,1,2022-05-25 00:00:47.275339
36958000,0.0003,1,2022-05-25 00:00:47.275339
36959000,0.0003,1,2022-05-25 00:00:47.275339
36963000,0.057999999999999996,1,2022-05-25 00:00:47.275339
37020000,0.1662,0,2022-05-25 00:00:48.326631
37014000,0.0321,0,2022-05-25 00:00:48.326631
37013000,0.0742,0,2022-05-25 00:00:48.326631
37006000,0.0324,0,2022-05-25 00:00:48.326631
37005000,0.1391,0,2022-05-25 00:00:48.326631
37023000,0.0313,1,2022-05-25 00:00:48.326631
37027000,0.1164,1,2022-05-25 00:00:48.326631
37028000,0.4074,1,2022-05-25 00:00:48.326631
37029000,0.052000000000000005,1,2022-05-25 00:00:48.326631
37031000,0.09699999999999999,1,2022-05-25 00:00:48.326631
37020000,0.1662,0,2022-05-25 00:00:49.382713
37014000,0.0321,0,2022-05-25 00:00:49.382713
37013000,0.0742,0,2022-05-25 00:00:49.382713
37006000,0.0324,0,2022-05-25 00:00:49.382713
37005000,0.1391,0,2022-05-25 00:00:49.382713
37023000,0.0313,1,2022-05-25 00:00:49.382713
37027000,0.1164,1,2022-05-25 00:00:49.382713
37028000,0.4074,1,2022-05-25 00:00:49.382713
37029000,0.052000000000000005,1,2022-05-25 00:00:49.382713
37031000,0.09699999999999999,1,2022-05-25 00:00:49.382713
36939000,0.2184,0,2022-05-25 00:00:50.435462
36937000,0.4272,0,2022-05-25 00:00:50.435462
36934000,0.5909,0,2022-05-25 00:00:50.435462
36933000,0.1485,0,2022-05-25 00:00:50.435462
36925000,0.039,0,2022-05-25 00:00:50.435462
36956000,0.03,1,2022-05-25 00:00:50.435462
36957000,0.5499,1,2022-05-25 00:00:50.435462
36958000,0.0003,1,2022-05-25 00:00:50.435462
36959000,0.0003,1,2022-05-25 00:00:50.435462
36963000,0.057999999999999996,1,2022-05-25 00:00:50.435462
37004000,0.0324,0,2022-05-25 00:00:51.486730
37000000,0.0022,0,2022-05-25 00:00:51.486730
36997000,0.0077,0,2022-05-25 00:00:51.486730
36992000,0.0992,0,2022-05-25 00:00:51.486730
36990000,0.0841,0,2022-05-25 00:00:51.486730
37013000,0.032,1,2022-05-25 00:00:51.486730
37018000,0.5607,1,2022-05-25 00:00:51.486730
37019000,0.5922,1,2022-05-25 00:00:51.486730
37020000,0.6762,1,2022-05-25 00:00:51.486730
37021000,0.0514,1,2022-05-25 00:00:51.486730
37000000,0.0022,0,2022-05-25 00:00:52.539016
36997000,0.0077,0,2022-05-25 00:00:52.539016
36992000,0.0992,0,2022-05-25 00:00:52.539016
36991000,0.3782,0,2022-05-25 00:00:52.539016
36990000,0.0841,0,2022-05-25 00:00:52.539016
37011000,0.0536,1,2022-05-25 00:00:52.539016
37013000,0.032,1,2022-05-25 00:00:52.539016
37018000,0.5607,1,2022-05-25 00:00:52.539016
37019000,0.4308,1,2022-05-25 00:00:52.539016
37020000,0.6762,1,2022-05-25 00:00:52.539016
37000000,0.0022,0,2022-05-25 00:00:53.594302
36998000,0.03,0,2022-05-25 00:00:53.594302
36997000,0.0077,0,2022-05-25 00:00:53.594302
36992000,0.0992,0,2022-05-25 00:00:53.594302
36991000,0.3782,0,2022-05-25 00:00:53.594302
37011000,0.0536,1,2022-05-25 00:00:53.594302
37012000,0.3867,1,2022-05-25 00:00:53.594302
37013000,0.032,1,2022-05-25 00:00:53.594302
37018000,0.4285,1,2022-05-25 00:00:53.594302
37019000,0.2986,1,2022-05-25 00:00:53.594302
37000000,0.0022,0,2022-05-25 00:00:54.645409
36998000,0.03,0,2022-05-25 00:00:54.645409
36997000,0.0077,0,2022-05-25 00:00:54.645409
36994000,0.5967,0,2022-05-25 00:00:54.645409
36992000,0.0992,0,2022-05-25 00:00:54.645409
