price,quantity,type,timestamp
38021000,0.0323,1,2022-05-26 00:00:03.812307
37992000,0.1031,0,2022-05-26 00:00:04.861054
37990000,0.0535,0,2022-05-26 00:00:04.861054
37989000,0.6,0,2022-05-26 00:00:04.861054
37988000,0.1115,0,2022-05-26 00:00:04.861054
37986000,0.3892,0,2022-05-26 00:00:04.861054
38013000,0.37589104,1,2022-05-26 00:00:04.861054
38015000,0.2436,1,2022-05-26 00:00:04.861054
38017000,0.0534,1,2022-05-26 00:00:04.861054
38021000,0.0323,1,2022-05-26 00:00:04.861054
38023000,0.0513,1,2022-05-26 00:00:04.861054
37993000,0.6,0,2022-05-26 00:00:05.929364
37992000,0.1031,0,2022-05-26 00:00:05.929364
37990000,0.0535,0,2022-05-26 00:00:05.929364
37988000,0.1115,0,2022-05-26 00:00:05.929364
37987000,0.5257,0,2022-05-26 00:00:05.929364
38013000,0.35749104,1,2022-05-26 00:00:05.929364
38014000,0.0756,1,2022-05-26 00:00:05.929364
38015000,0.2436,1,2022-05-26 00:00:05.929364
38017000,0.0534,1,2022-05-26 00:00:05.929364
38021000,0.0323,1,2022-05-26 00:00:05.929364
37993000,0.6,0,2022-05-26 00:00:06.977246
37992000,0.1031,0,2022-05-26 00:00:06.977246
37990000,0.0535,0,2022-05-26 00:00:06.977246
37988000,0.1115,0,2022-05-26 00:00:06.977246
37987000,0.5257,0,2022-05-26 00:00:06.977246
38013000,0.35749104,1,2022-05-26 00:00:06.977246
38014000,0.0756,1,2022-05-26 00:00:06.977246
38015000,0.2436,1,2022-05-26 00:00:06.977246
38017000,0.0534,1,2022-05-26 00:00:06.977246
38021000,0.0323,1,2022-05-26 00:00:06.977246
37992000,0.1031,0,2022-05-26 00:00:08.034586
37990000,0.0535,0,2022-05-26 00:00:08.034586
37988000,0.1115,0,2022-05-26 00:00:08.034586
37987000,0.6,0,2022-05-26 00:00:08.034586
37986000,0.3892,0,2022-05-26 00:00:08.034586
38013000,0.32149104,1,2022-05-26 00:00:08.034586
38014000,0.0756,1,2022-05-26 00:00:08.034586
38015000,0.2436,1,2022-05-26 00:00:08.034586
38017000,0.0534,1,2022-05-26 00:00:08.034586
38021000,0.0323,1,2022-05-26 00:00:08.034586
37992000,0.1031,0,2022-05-26 00:00:09.090454
37990000,0.0535,0,2022-05-26 00:00:09.090454
37988000,0.1115,0,2022-05-26 00:00:09.090454
37987000,0.6,0,2022-05-26 00:00:09.090454
37986000,0.3892,0,2022-05-26 00:00:09.090454
38013000,0.32149104,1,2022-05-26 00:00:09.090454
38014000,0.0756,1,2022-05-26 00:00:09.090454
38015000,0.2436,1,2022-05-26 00:00:09.090454
38017000,0.0534,1,2022-05-26 00:00:09.090454
38021000,0.0323,1,2022-05-26 00:00:09.090454
37992000,0.03,0,2022-05-26 00:00:10.138681
37990000,0.0535,0,2022-05-26 00:00:10.138681
37988000,0.0316,0,2022-05-26 00:00:10.138681
37986000,0.3892,0,2022-05-26 00:00:10.138681
37984000,0.0538,0,2022-05-26 00:00:10.138681
38011000,0.0796,1,2022-05-26 00:00:10.138681
38013000,0.30869104,1,2022-05-26 00:00:10.138681
38014000,0.0756,1,2022-05-26 00:00:10.138681
38015000,0.2436,1,2022-05-26 00:00:10.138681
38017000,0.0534,1,2022-05-26 00:00:10.138681
37992000,0.03,0,2022-05-26 00:00:11.201688
37990000,0.0535,0,2022-05-26 00:00:11.201688
37988000,0.0316,0,2022-05-26 00:00:11.201688
37986000,0.3892,0,2022-05-26 00:00:11.201688
37984000,0.1033,0,2022-05-26 00:00:11.201688
38009000,0.0396,1,2022-05-26 00:00:11.201688
38015000,0.21809104,1,2022-05-26 00:00:11.201688
38016000,0.1444,1,2022-05-26 00:00:11.201688
38017000,0.0534,1,2022-05-26 00:00:11.201688
38021000,0.0323,1,2022-05-26 00:00:11.201688
37992000,0.03,0,2022-05-26 00:00:12.263824
37990000,0.0535,0,2022-05-26 00:00:12.263824
37988000,0.0316,0,2022-05-26 00:00:12.263824
37986000,0.3892,0,2022-05-26 00:00:12.263824
37984000,0.1033,0,2022-05-26 00:00:12.263824
38009000,0.0396,1,2022-05-26 00:00:12.263824
38015000,0.21809104,1,2022-05-26 00:00:12.263824
38016000,0.1444,1,2022-05-26 00:00:12.263824
38017000,0.0534,1,2022-05-26 00:00:12.263824
38021000,0.0323,1,2022-05-26 00:00:12.263824
37991000,0.1009,0,2022-05-26 00:00:13.321340
37987000,0.05,0,2022-05-26 00:00:13.321340
37986000,0.3892,0,2022-05-26 00:00:13.321340
37984000,0.0538,0,2022-05-26 00:00:13.321340
37979000,0.081,0,2022-05-26 00:00:13.321340
37996000,0.0615,1,2022-05-26 00:00:13.321340
38004000,0.0504,1,2022-05-26 00:00:13.321340
38006000,0.3507,1,2022-05-26 00:00:13.321340
38014000,0.0267,1,2022-05-26 00:00:13.321340
38017000,0.0534,1,2022-05-26 00:00:13.321340
37987000,0.0119,0,2022-05-26 00:00:14.372695
37986000,0.3892,0,2022-05-26 00:00:14.372695
37984000,0.0538,0,2022-05-26 00:00:14.372695
37979000,0.081,0,2022-05-26 00:00:14.372695
37978000,0.4578,0,2022-05-26 00:00:14.372695
37991000,0.0509,1,2022-05-26 00:00:14.372695
38012000,0.0532,1,2022-05-26 00:00:14.372695
38017000,0.0534,1,2022-05-26 00:00:14.372695
38021000,0.6323,1,2022-05-26 00:00:14.372695
38022000,0.1365,1,2022-05-26 00:00:14.372695
37987000,0.0119,0,2022-05-26 00:00:15.425031
37986000,0.3892,0,2022-05-26 00:00:15.425031
37984000,0.0538,0,2022-05-26 00:00:15.425031
37979000,0.081,0,2022-05-26 00:00:15.425031
37978000,0.4578,0,2022-05-26 00:00:15.425031
37991000,0.0509,1,2022-05-26 00:00:15.425031
38012000,0.0532,1,2022-05-26 00:00:15.425031
38017000,0.0534,1,2022-05-26 00:00:15.425031
38021000,0.6323,1,2022-05-26 00:00:15.425031
38022000,0.1365,1,2022-05-26 00:00:15.425031
37980000,0.0119,0,2022-05-26 00:00:16.479647
37979000,0.763,0,2022-05-26 00:00:16.479647
37978000,0.4578,0,2022-05-26 00:00:16.479647
37975000,0.1081,0,2022-05-26 00:00:16.479647
37973000,0.5258,0,2022-05-26 00:00:16.479647
37991000,0.0509,1,2022-05-26 00:00:16.479647
37997000,0.0307,1,2022-05-26 00:00:16.479647
37999000,0.0545,1,2022-05-26 00:00:16.479647
38001000,0.1023,1,2022-05-26 00:00:16.479647
38006000,0.4258,1,2022-05-26 00:00:16.479647
37993000,0.0816,0,2022-05-26 00:00:17.532333
37991000,0.0509,0,2022-05-26 00:00:17.532333
37985000,0.0113,0,2022-05-26 00:00:17.532333
37982000,0.1266,0,2022-05-26 00:00:17.532333
37979000,0.163,0,2022-05-26 00:00:17.532333
37997000,0.0307,1,2022-05-26 00:00:17.532333
38001000,0.1023,1,2022-05-26 00:00:17.532333
38006000,0.4258,1,2022-05-26 00:00:17.532333
38010000,0.1013,1,2022-05-26 00:00:17.532333
38012000,0.0532,1,2022-05-26 00:00:17.532333
37999000,0.3266,0,2022-05-26 00:00:18.585002
37993000,0.1641,0,2022-05-26 00:00:18.585002
37992000,0.0773,0,2022-05-26 00:00:18.585002
37991000,0.0509,0,2022-05-26 00:00:18.585002
37990000,0.0509,0,2022-05-26 00:00:18.585002
38005000,0.0307,1,2022-05-26 00:00:18.585002
38006000,0.4258,1,2022-05-26 00:00:18.585002
38010000,0.1013,1,2022-05-26 00:00:18.585002
38012000,0.0532,1,2022-05-26 00:00:18.585002
38017000,0.0534,1,2022-05-26 00:00:18.585002
38001000,0.0773,0,2022-05-26 00:00:19.798833
37999000,0.4533,0,2022-05-26 00:00:19.798833
37998000,0.0487,0,2022-05-26 00:00:19.798833
37996000,0.0517,0,2022-05-26 00:00:19.798833
37994000,0.6114,0,2022-05-26 00:00:19.798833
38005000,0.0307,1,2022-05-26 00:00:19.798833
38010000,0.0524,1,2022-05-26 00:00:19.798833
38012000,0.0532,1,2022-05-26 00:00:19.798833
38016000,0.4002,1,2022-05-26 00:00:19.798833
38017000,0.0534,1,2022-05-26 00:00:19.798833
38007000,0.1637,0,2022-05-26 00:00:20.857486
38001000,0.0773,0,2022-05-26 00:00:20.857486
38000000,0.0305,0,2022-05-26 00:00:20.857486
37999000,0.3186,0,2022-05-26 00:00:20.857486
37998000,0.0487,0,2022-05-26 00:00:20.857486
38016000,0.4002,1,2022-05-26 00:00:20.857486
38017000,0.0534,1,2022-05-26 00:00:20.857486
38021000,0.0323,1,2022-05-26 00:00:20.857486
38023000,0.0513,1,2022-05-26 00:00:20.857486
38026000,0.051,1,2022-05-26 00:00:20.857486
38001000,0.0773,0,2022-05-26 00:00:21.928682
38000000,0.0305,0,2022-05-26 00:00:21.928682
37999000,0.2644,0,2022-05-26 00:00:21.928682
37997000,0.0113,0,2022-05-26 00:00:21.928682
37996000,0.0517,0,2022-05-26 00:00:21.928682
38016000,0.4002,1,2022-05-26 00:00:21.928682
38017000,0.0534,1,2022-05-26 00:00:21.928682
38021000,0.0323,1,2022-05-26 00:00:21.928682
38023000,0.0513,1,2022-05-26 00:00:21.928682
38026000,0.051,1,2022-05-26 00:00:21.928682
38000000,0.0305,0,2022-05-26 00:00:22.978134
37999000,0.2644,0,2022-05-26 00:00:22.978134
37996000,0.0517,0,2022-05-26 00:00:22.978134
37992000,0.0773,0,2022-05-26 00:00:22.978134
37991000,0.4125,0,2022-05-26 00:00:22.978134
38007000,0.1322,1,2022-05-26 00:00:22.978134
38014000,0.0569,1,2022-05-26 00:00:22.978134
38016000,0.4002,1,2022-05-26 00:00:22.978134
38017000,0.0534,1,2022-05-26 00:00:22.978134
38018000,0.0533,1,2022-05-26 00:00:22.978134
38000000,0.0305,0,2022-05-26 00:00:24.025268
37999000,0.2644,0,2022-05-26 00:00:24.025268
37996000,0.0517,0,2022-05-26 00:00:24.025268
37993000,0.0114,0,2022-05-26 00:00:24.025268
37992000,0.0773,0,2022-05-26 00:00:24.025268
38007000,0.1322,1,2022-05-26 00:00:24.025268
38014000,0.0569,1,2022-05-26 00:00:24.025268
38016000,0.4002,1,2022-05-26 00:00:24.025268
38017000,0.0534,1,2022-05-26 00:00:24.025268
38018000,0.0533,1,2022-05-26 00:00:24.025268
38000000,0.0305,0,2022-05-26 00:00:25.103166
37999000,0.2644,0,2022-05-26 00:00:25.103166
37996000,0.0517,0,2022-05-26 00:00:25.103166
37992000,0.0773,0,2022-05-26 00:00:25.103166
37991000,0.4125,0,2022-05-26 00:00:25.103166
38014000,0.0569,1,2022-05-26 00:00:25.103166
38016000,0.4005,1,2022-05-26 00:00:25.103166
38017000,0.0534,1,2022-05-26 00:00:25.103166
38018000,0.0533,1,2022-05-26 00:00:25.103166
38021000,0.0323,1,2022-05-26 00:00:25.103166
38000000,0.0305,0,2022-05-26 00:00:26.151673
37999000,0.2644,0,2022-05-26 00:00:26.151673
37996000,0.0517,0,2022-05-26 00:00:26.151673
37992000,0.0773,0,2022-05-26 00:00:26.151673
37991000,0.4125,0,2022-05-26 00:00:26.151673
38014000,0.0569,1,2022-05-26 00:00:26.151673
38016000,0.4005,1,2022-05-26 00:00:26.151673
38017000,0.0534,1,2022-05-26 00:00:26.151673
38018000,0.0533,1,2022-05-26 00:00:26.151673
38021000,0.0323,1,2022-05-26 00:00:26.151673
38000000,0.0305,0,2022-05-26 00:00:27.205498
37999000,0.2644,0,2022-05-26 00:00:27.205498
37996000,0.0517,0,2022-05-26 00:00:27.205498
37993000,0.0112,0,2022-05-26 00:00:27.205498
37992000,0.0773,0,2022-05-26 00:00:27.205498
38014000,0.0569,1,2022-05-26 00:00:27.205498
38016000,0.4005,1,2022-05-26 00:00:27.205498
38017000,0.0534,1,2022-05-26 00:00:27.205498
38018000,0.0533,1,2022-05-26 00:00:27.205498
38021000,0.0323,1,2022-05-26 00:00:27.205498
38000000,0.0305,0,2022-05-26 00:00:28.253234
37999000,0.2644,0,2022-05-26 00:00:28.253234
37996000,0.0517,0,2022-05-26 00:00:28.253234
37993000,0.0112,0,2022-05-26 00:00:28.253234
37992000,0.0773,0,2022-05-26 00:00:28.253234
38014000,0.0569,1,2022-05-26 00:00:28.253234
38016000,0.4005,1,2022-05-26 00:00:28.253234
38017000,0.0534,1,2022-05-26 00:00:28.253234
38018000,0.0533,1,2022-05-26 00:00:28.253234
38021000,0.0323,1,2022-05-26 00:00:28.253234
38000000,0.0305,0,2022-05-26 00:00:29.301960
37999000,0.2644,0,2022-05-26 00:00:29.301960
37996000,0.0517,0,2022-05-26 00:00:29.301960
37992000,0.0773,0,2022-05-26 00:00:29.301960
37991000,0.4125,0,2022-05-26 00:00:29.301960
38014000,0.0569,1,2022-05-26 00:00:29.301960
38016000,0.4005,1,2022-05-26 00:00:29.301960
38017000,0.0534,1,2022-05-26 00:00:29.301960
38018000,0.0533,1,2022-05-26 00:00:29.301960
38021000,0.0323,1,2022-05-26 00:00:29.301960
38000000,0.0305,0,2022-05-26 00:00:30.350406
37996000,0.0517,0,2022-05-26 00:00:30.350406
37991000,0.4125,0,2022-05-26 00:00:30.350406
37988000,0.0559,0,2022-05-26 00:00:30.350406
37987000,0.0567,0,2022-05-26 00:00:30.350406
38012000,0.0846,1,2022-05-26 00:00:30.350406
38014000,0.0569,1,2022-05-26 00:00:30.350406
38016000,0.4005,1,2022-05-26 00:00:30.350406
38017000,0.0534,1,2022-05-26 00:00:30.350406
38018000,0.0533,1,2022-05-26 00:00:30.350406
37996000,0.0517,0,2022-05-26 00:00:31.407042
37991000,0.4125,0,2022-05-26 00:00:31.407042
37988000,0.0559,0,2022-05-26 00:00:31.407042
37987000,0.0679,0,2022-05-26 00:00:31.407042
37983000,0.1484,0,2022-05-26 00:00:31.407042
38012000,0.0846,1,2022-05-26 00:00:31.407042
38014000,0.0569,1,2022-05-26 00:00:31.407042
38016000,0.4005,1,2022-05-26 00:00:31.407042
38017000,0.0534,1,2022-05-26 00:00:31.407042
38018000,0.0533,1,2022-05-26 00:00:31.407042
38000000,0.0008,0,2022-05-26 00:00:32.468002
37992000,0.0304,0,2022-05-26 00:00:32.468002
37991000,0.4125,0,2022-05-26 00:00:32.468002
37988000,0.0559,0,2022-05-26 00:00:32.468002
37987000,0.0567,0,2022-05-26 00:00:32.468002
38012000,0.0846,1,2022-05-26 00:00:32.468002
38014000,0.0569,1,2022-05-26 00:00:32.468002
38016000,0.4005,1,2022-05-26 00:00:32.468002
38017000,0.1896,1,2022-05-26 00:00:32.468002
38018000,0.0533,1,2022-05-26 00:00:32.468002
38000000,0.0008,0,2022-05-26 00:00:33.515504
37992000,0.0304,0,2022-05-26 00:00:33.515504
37988000,0.0559,0,2022-05-26 00:00:33.515504
37987000,0.0567,0,2022-05-26 00:00:33.515504
37983000,0.1484,0,2022-05-26 00:00:33.515504
38010000,0.0499,1,2022-05-26 00:00:33.515504
38012000,0.0846,1,2022-05-26 00:00:33.515504
38014000,0.0569,1,2022-05-26 00:00:33.515504
38015000,0.1362,1,2022-05-26 00:00:33.515504
38016000,0.4005,1,2022-05-26 00:00:33.515504
38000000,0.0008,0,2022-05-26 00:00:34.718376
37992000,0.0304,0,2022-05-26 00:00:34.718376
37988000,0.0559,0,2022-05-26 00:00:34.718376
37987000,0.0567,0,2022-05-26 00:00:34.718376
37984000,0.0112,0,2022-05-26 00:00:34.718376
38008000,0.3947,1,2022-05-26 00:00:34.718376
38010000,0.0499,1,2022-05-26 00:00:34.718376
38012000,0.0846,1,2022-05-26 00:00:34.718376
38014000,0.0569,1,2022-05-26 00:00:34.718376
38016000,0.4005,1,2022-05-26 00:00:34.718376
38000000,0.0008,0,2022-05-26 00:00:35.780664
37992000,0.0304,0,2022-05-26 00:00:35.780664
37988000,0.0559,0,2022-05-26 00:00:35.780664
37987000,0.4252,0,2022-05-26 00:00:35.780664
37984000,0.0112,0,2022-05-26 00:00:35.780664
38008000,0.3947,1,2022-05-26 00:00:35.780664
38010000,0.0499,1,2022-05-26 00:00:35.780664
38012000,0.0846,1,2022-05-26 00:00:35.780664
38014000,0.0569,1,2022-05-26 00:00:35.780664
38016000,0.4005,1,2022-05-26 00:00:35.780664
38000000,0.0008,0,2022-05-26 00:00:36.842363
37992000,0.0304,0,2022-05-26 00:00:36.842363
37988000,0.0559,0,2022-05-26 00:00:36.842363
37987000,0.4252,0,2022-05-26 00:00:36.842363
37984000,0.0112,0,2022-05-26 00:00:36.842363
38008000,0.39,1,2022-05-26 00:00:36.842363
38010000,0.0499,1,2022-05-26 00:00:36.842363
38012000,0.0846,1,2022-05-26 00:00:36.842363
38014000,0.0569,1,2022-05-26 00:00:36.842363
38016000,0.4005,1,2022-05-26 00:00:36.842363
38000000,0.0008,0,2022-05-26 00:00:37.888787
37992000,0.0304,0,2022-05-26 00:00:37.888787
37988000,0.0559,0,2022-05-26 00:00:37.888787
37987000,0.4252,0,2022-05-26 00:00:37.888787
37983000,0.1484,0,2022-05-26 00:00:37.888787
38006000,0.0507,1,2022-05-26 00:00:37.888787
38007000,0.0525,1,2022-05-26 00:00:37.888787
38008000,0.39,1,2022-05-26 00:00:37.888787
38010000,0.0499,1,2022-05-26 00:00:37.888787
38012000,0.0846,1,2022-05-26 00:00:37.888787
38000000,0.0008,0,2022-05-26 00:00:38.939177
37992000,0.0304,0,2022-05-26 00:00:38.939177
37988000,0.0559,0,2022-05-26 00:00:38.939177
37987000,0.4252,0,2022-05-26 00:00:38.939177
37983000,0.1484,0,2022-05-26 00:00:38.939177
38006000,0.0507,1,2022-05-26 00:00:38.939177
38007000,0.0525,1,2022-05-26 00:00:38.939177
38008000,0.39,1,2022-05-26 00:00:38.939177
38010000,0.0499,1,2022-05-26 00:00:38.939177
38012000,0.0846,1,2022-05-26 00:00:38.939177
38000000,0.0008,0,2022-05-26 00:00:39.984264
37992000,0.0304,0,2022-05-26 00:00:39.984264
37991000,0.0485,0,2022-05-26 00:00:39.984264
37988000,0.0559,0,2022-05-26 00:00:39.984264
37987000,0.4252,0,2022-05-26 00:00:39.984264
38007000,0.0525,1,2022-05-26 00:00:39.984264
38008000,0.39,1,2022-05-26 00:00:39.984264
38010000,0.0499,1,2022-05-26 00:00:39.984264
38012000,0.0846,1,2022-05-26 00:00:39.984264
38014000,0.0569,1,2022-05-26 00:00:39.984264
38000000,0.0008,0,2022-05-26 00:00:41.070197
37992000,0.0304,0,2022-05-26 00:00:41.070197
37991000,0.0485,0,2022-05-26 00:00:41.070197
37988000,0.0559,0,2022-05-26 00:00:41.070197
37987000,0.4252,0,2022-05-26 00:00:41.070197
38008000,0.39,1,2022-05-26 00:00:41.070197
38010000,0.0499,1,2022-05-26 00:00:41.070197
38012000,0.0846,1,2022-05-26 00:00:41.070197
38014000,0.0569,1,2022-05-26 00:00:41.070197
38016000,0.4005,1,2022-05-26 00:00:41.070197
38000000,0.0008,0,2022-05-26 00:00:42.129984
37992000,0.0304,0,2022-05-26 00:00:42.129984
37991000,0.0485,0,2022-05-26 00:00:42.129984
37988000,0.0559,0,2022-05-26 00:00:42.129984
37987000,0.4252,0,2022-05-26 00:00:42.129984
38008000,0.3338,1,2022-05-26 00:00:42.129984
38010000,0.0499,1,2022-05-26 00:00:42.129984
38012000,0.0846,1,2022-05-26 00:00:42.129984
38014000,0.0569,1,2022-05-26 00:00:42.129984
38016000,0.4005,1,2022-05-26 00:00:42.129984
38000000,0.0008,0,2022-05-26 00:00:43.176847
37992000,0.0304,0,2022-05-26 00:00:43.176847
37991000,0.0485,0,2022-05-26 00:00:43.176847
37988000,0.0559,0,2022-05-26 00:00:43.176847
37987000,0.4252,0,2022-05-26 00:00:43.176847
38008000,0.3199,1,2022-05-26 00:00:43.176847
38010000,0.0499,1,2022-05-26 00:00:43.176847
38012000,0.0846,1,2022-05-26 00:00:43.176847
38014000,0.0569,1,2022-05-26 00:00:43.176847
38016000,0.4005,1,2022-05-26 00:00:43.176847
38000000,0.0008,0,2022-05-26 00:00:44.221421
37992000,0.0304,0,2022-05-26 00:00:44.221421
37991000,0.0485,0,2022-05-26 00:00:44.221421
37988000,0.0559,0,2022-05-26 00:00:44.221421
37987000,0.4252,0,2022-05-26 00:00:44.221421
38008000,0.3199,1,2022-05-26 00:00:44.221421
38010000,0.0499,1,2022-05-26 00:00:44.221421
38012000,0.0846,1,2022-05-26 00:00:44.221421
38014000,0.0569,1,2022-05-26 00:00:44.221421
38016000,0.4005,1,2022-05-26 00:00:44.221421
38000000,0.0008,0,2022-05-26 00:00:45.273233
37992000,0.0304,0,2022-05-26 00:00:45.273233
37991000,0.0485,0,2022-05-26 00:00:45.273233
37988000,0.0559,0,2022-05-26 00:00:45.273233
37987000,0.4252,0,2022-05-26 00:00:45.273233
38008000,0.3199,1,2022-05-26 00:00:45.273233
38010000,0.0499,1,2022-05-26 00:00:45.273233
38012000,0.0846,1,2022-05-26 00:00:45.273233
38014000,0.0569,1,2022-05-26 00:00:45.273233
38016000,0.4005,1,2022-05-26 00:00:45.273233
38000000,0.0008,0,2022-05-26 00:00:46.318331
37992000,0.0304,0,2022-05-26 00:00:46.318331
37991000,0.0485,0,2022-05-26 00:00:46.318331
37988000,0.0559,0,2022-05-26 00:00:46.318331
37987000,0.4252,0,2022-05-26 00:00:46.318331
38008000,0.3199,1,2022-05-26 00:00:46.318331
38010000,0.0499,1,2022-05-26 00:00:46.318331
38012000,0.0846,1,2022-05-26 00:00:46.318331
38014000,0.0569,1,2022-05-26 00:00:46.318331
38016000,0.4005,1,2022-05-26 00:00:46.318331
38000000,0.0008,0,2022-05-26 00:00:47.370034
37992000,0.0304,0,2022-05-26 00:00:47.370034
37991000,0.0485,0,2022-05-26 00:00:47.370034
37988000,0.0559,0,2022-05-26 00:00:47.370034
37987000,0.4252,0,2022-05-26 00:00:47.370034
38008000,0.3199,1,2022-05-26 00:00:47.370034
38010000,0.0499,1,2022-05-26 00:00:47.370034
38012000,0.0846,1,2022-05-26 00:00:47.370034
38014000,0.0569,1,2022-05-26 00:00:47.370034
38016000,0.4005,1,2022-05-26 00:00:47.370034
38000000,0.0008,0,2022-05-26 00:00:48.418779
37992000,0.0304,0,2022-05-26 00:00:48.418779
37991000,0.0485,0,2022-05-26 00:00:48.418779
37988000,0.0559,0,2022-05-26 00:00:48.418779
37987000,0.4252,0,2022-05-26 00:00:48.418779
38008000,0.3199,1,2022-05-26 00:00:48.418779
38010000,0.0499,1,2022-05-26 00:00:48.418779
38012000,0.0846,1,2022-05-26 00:00:48.418779
38014000,0.0569,1,2022-05-26 00:00:48.418779
38016000,0.4005,1,2022-05-26 00:00:48.418779
38000000,0.0008,0,2022-05-26 00:00:49.485196
37992000,0.0304,0,2022-05-26 00:00:49.485196
37991000,0.0485,0,2022-05-26 00:00:49.485196
37988000,0.0559,0,2022-05-26 00:00:49.485196
37987000,0.4252,0,2022-05-26 00:00:49.485196
38006000,0.0543,1,2022-05-26 00:00:49.485196
38007000,0.055999999999999994,1,2022-05-26 00:00:49.485196
38008000,0.3199,1,2022-05-26 00:00:49.485196
38010000,0.0499,1,2022-05-26 00:00:49.485196
38012000,0.0846,1,2022-05-26 00:00:49.485196
38000000,0.0008,0,2022-05-26 00:00:50.548146
37992000,0.0304,0,2022-05-26 00:00:50.548146
37991000,0.0485,0,2022-05-26 00:00:50.548146
37988000,0.0559,0,2022-05-26 00:00:50.548146
37987000,0.4252,0,2022-05-26 00:00:50.548146
38006000,0.0543,1,2022-05-26 00:00:50.548146
38007000,0.055999999999999994,1,2022-05-26 00:00:50.548146
38008000,0.3199,1,2022-05-26 00:00:50.548146
38010000,0.0499,1,2022-05-26 00:00:50.548146
38012000,0.0846,1,2022-05-26 00:00:50.548146
38000000,0.0008,0,2022-05-26 00:00:51.597806
37992000,0.0304,0,2022-05-26 00:00:51.597806
37991000,0.0485,0,2022-05-26 00:00:51.597806
37988000,0.0559,0,2022-05-26 00:00:51.597806
37987000,0.4252,0,2022-05-26 00:00:51.597806
38006000,0.0543,1,2022-05-26 00:00:51.597806
38007000,0.055999999999999994,1,2022-05-26 00:00:51.597806
38008000,0.3199,1,2022-05-26 00:00:51.597806
38010000,0.0499,1,2022-05-26 00:00:51.597806
38012000,0.0846,1,2022-05-26 00:00:51.597806
38000000,0.0008,0,2022-05-26 00:00:52.641707
37992000,0.0304,0,2022-05-26 00:00:52.641707
37991000,0.0485,0,2022-05-26 00:00:52.641707
37988000,0.0559,0,2022-05-26 00:00:52.641707
37987000,0.4252,0,2022-05-26 00:00:52.641707
38006000,0.0543,1,2022-05-26 00:00:52.641707
38007000,0.055999999999999994,1,2022-05-26 00:00:52.641707
38008000,0.3199,1,2022-05-26 00:00:52.641707
38010000,0.0499,1,2022-05-26 00:00:52.641707
38012000,0.0846,1,2022-05-26 00:00:52.641707
38000000,0.0008,0,2022-05-26 00:00:53.697341
37992000,0.0304,0,2022-05-26 00:00:53.697341
37991000,0.0485,0,2022-05-26 00:00:53.697341
37988000,0.0559,0,2022-05-26 00:00:53.697341
37987000,0.4252,0,2022-05-26 00:00:53.697341
38006000,0.0543,1,2022-05-26 00:00:53.697341
38007000,0.055999999999999994,1,2022-05-26 00:00:53.697341
38008000,0.3199,1,2022-05-26 00:00:53.697341
38010000,0.0499,1,2022-05-26 00:00:53.697341
38012000,0.0846,1,2022-05-26 00:00:53.697341
38000000,0.0008,0,2022-05-26 00:00:54.741658
37992000,0.0304,0,2022-05-26 00:00:54.741658
37991000,0.0485,0,2022-05-26 00:00:54.741658
37988000,0.0559,0,2022-05-26 00:00:54.741658
37987000,0.4252,0,2022-05-26 00:00:54.741658
38006000,0.0543,1,2022-05-26 00:00:54.741658
38007000,0.055999999999999994,1,2022-05-26 00:00:54.741658
