price,quantity,type,timestamp
38591000,0.1021,0,2022-05-23 03:16:24.686804
38590000,0.1322,0,2022-05-23 03:16:24.686804
38583000,0.0313,0,2022-05-23 03:16:24.686804
38581000,0.3574,0,2022-05-23 03:16:24.686804
38577000,0.6222,0,2022-05-23 03:16:24.686804
38595000,0.0325,1,2022-05-23 03:16:24.686804
38601000,0.1087,1,2022-05-23 03:16:24.686804
38604000,0.0556,1,2022-05-23 03:16:24.686804
38607000,0.1674,1,2022-05-23 03:16:24.686804
38608000,0.4065,1,2022-05-23 03:16:24.686804
38591000,0.1021,0,2022-05-23 03:16:25.725949
38590000,0.1322,0,2022-05-23 03:16:25.725949
38583000,0.0313,0,2022-05-23 03:16:25.725949
38581000,0.3574,0,2022-05-23 03:16:25.725949
38578000,0.0222,0,2022-05-23 03:16:25.725949
38595000,0.0325,1,2022-05-23 03:16:25.725949
38601000,0.1087,1,2022-05-23 03:16:25.725949
38604000,0.0556,1,2022-05-23 03:16:25.725949
38607000,0.1674,1,2022-05-23 03:16:25.725949
38608000,0.4065,1,2022-05-23 03:16:25.725949
38591000,0.1021,0,2022-05-23 03:16:26.770192
38590000,0.1322,0,2022-05-23 03:16:26.770192
38583000,0.0313,0,2022-05-23 03:16:26.770192
38581000,0.3574,0,2022-05-23 03:16:26.770192
38578000,0.0222,0,2022-05-23 03:16:26.770192
38595000,0.0325,1,2022-05-23 03:16:26.770192
38601000,0.1087,1,2022-05-23 03:16:26.770192
38604000,0.0556,1,2022-05-23 03:16:26.770192
38607000,0.1674,1,2022-05-23 03:16:26.770192
38608000,0.4065,1,2022-05-23 03:16:26.770192
38591000,0.0608,0,2022-05-23 03:16:27.810640
38590000,0.1322,0,2022-05-23 03:16:27.810640
38583000,0.0313,0,2022-05-23 03:16:27.810640
38581000,0.3574,0,2022-05-23 03:16:27.810640
38578000,0.0222,0,2022-05-23 03:16:27.810640
38601000,0.1087,1,2022-05-23 03:16:27.810640
38604000,0.0556,1,2022-05-23 03:16:27.810640
38607000,0.1674,1,2022-05-23 03:16:27.810640
38608000,0.4065,1,2022-05-23 03:16:27.810640
38609000,0.0232,1,2022-05-23 03:16:27.810640
38591000,0.0608,0,2022-05-23 03:16:28.868218
38590000,0.1322,0,2022-05-23 03:16:28.868218
38583000,0.0313,0,2022-05-23 03:16:28.868218
38581000,0.3574,0,2022-05-23 03:16:28.868218
38578000,0.0222,0,2022-05-23 03:16:28.868218
38601000,0.1087,1,2022-05-23 03:16:28.868218
38604000,0.0556,1,2022-05-23 03:16:28.868218
38607000,0.1674,1,2022-05-23 03:16:28.868218
38608000,0.4065,1,2022-05-23 03:16:28.868218
38609000,0.0232,1,2022-05-23 03:16:28.868218
38591000,0.0608,0,2022-05-23 03:16:29.913352
38590000,0.1322,0,2022-05-23 03:16:29.913352
38583000,0.0313,0,2022-05-23 03:16:29.913352
38581000,0.3574,0,2022-05-23 03:16:29.913352
38578000,0.0222,0,2022-05-23 03:16:29.913352
38601000,0.0573,1,2022-05-23 03:16:29.913352
38604000,0.0556,1,2022-05-23 03:16:29.913352
38607000,0.1674,1,2022-05-23 03:16:29.913352
38608000,0.4065,1,2022-05-23 03:16:29.913352
38609000,0.0232,1,2022-05-23 03:16:29.913352
38591000,0.0543,0,2022-05-23 03:16:30.958003
38590000,0.1322,0,2022-05-23 03:16:30.958003
38583000,0.0313,0,2022-05-23 03:16:30.958003
38581000,0.3574,0,2022-05-23 03:16:30.958003
38578000,0.0222,0,2022-05-23 03:16:30.958003
38604000,0.0556,1,2022-05-23 03:16:30.958003
38607000,0.1674,1,2022-05-23 03:16:30.958003
38608000,0.4575,1,2022-05-23 03:16:30.958003
38609000,0.0232,1,2022-05-23 03:16:30.958003
38610000,0.0551,1,2022-05-23 03:16:30.958003
38591000,0.0543,0,2022-05-23 03:16:32.006847
38590000,0.1322,0,2022-05-23 03:16:32.006847
38585000,0.0486,0,2022-05-23 03:16:32.006847
38583000,0.0313,0,2022-05-23 03:16:32.006847
38581000,0.3574,0,2022-05-23 03:16:32.006847
38607000,0.1674,1,2022-05-23 03:16:32.006847
38608000,0.5116,1,2022-05-23 03:16:32.006847
38609000,0.0232,1,2022-05-23 03:16:32.006847
38610000,0.0551,1,2022-05-23 03:16:32.006847
38611000,0.0607,1,2022-05-23 03:16:32.006847
38591000,0.0543,0,2022-05-23 03:16:33.046517
38590000,0.1322,0,2022-05-23 03:16:33.046517
38585000,0.0486,0,2022-05-23 03:16:33.046517
38583000,0.0313,0,2022-05-23 03:16:33.046517
38581000,0.3574,0,2022-05-23 03:16:33.046517
38607000,0.1674,1,2022-05-23 03:16:33.046517
38608000,0.5116,1,2022-05-23 03:16:33.046517
38609000,0.0232,1,2022-05-23 03:16:33.046517
38610000,0.0551,1,2022-05-23 03:16:33.046517
38611000,0.0607,1,2022-05-23 03:16:33.046517
38585000,0.0486,0,2022-05-23 03:16:34.091262
38583000,0.0313,0,2022-05-23 03:16:34.091262
38581000,0.3574,0,2022-05-23 03:16:34.091262
38576000,0.1282,0,2022-05-23 03:16:34.091262
38575000,0.0539,0,2022-05-23 03:16:34.091262
38605000,0.0486,1,2022-05-23 03:16:34.091262
38607000,0.3385,1,2022-05-23 03:16:34.091262
38608000,0.5116,1,2022-05-23 03:16:34.091262
38609000,0.0232,1,2022-05-23 03:16:34.091262
38610000,0.0551,1,2022-05-23 03:16:34.091262
38585000,0.0486,0,2022-05-23 03:16:35.135029
38583000,0.0313,0,2022-05-23 03:16:35.135029
38581000,0.3574,0,2022-05-23 03:16:35.135029
38576000,0.1282,0,2022-05-23 03:16:35.135029
38575000,0.0539,0,2022-05-23 03:16:35.135029
38605000,0.0486,1,2022-05-23 03:16:35.135029
38607000,0.3385,1,2022-05-23 03:16:35.135029
38608000,0.5116,1,2022-05-23 03:16:35.135029
38609000,0.0232,1,2022-05-23 03:16:35.135029
38610000,0.0551,1,2022-05-23 03:16:35.135029
38585000,0.0486,0,2022-05-23 03:16:36.174747
38583000,0.1349,0,2022-05-23 03:16:36.174747
38581000,0.3574,0,2022-05-23 03:16:36.174747
38577000,0.6222,0,2022-05-23 03:16:36.174747
38576000,0.1282,0,2022-05-23 03:16:36.174747
38605000,0.0486,1,2022-05-23 03:16:36.174747
38607000,0.1674,1,2022-05-23 03:16:36.174747
38608000,0.5116,1,2022-05-23 03:16:36.174747
38609000,0.0232,1,2022-05-23 03:16:36.174747
38610000,0.0551,1,2022-05-23 03:16:36.174747
38585000,0.0486,0,2022-05-23 03:16:37.218122
38583000,0.1349,0,2022-05-23 03:16:37.218122
38581000,0.3574,0,2022-05-23 03:16:37.218122
38578000,0.0222,0,2022-05-23 03:16:37.218122
38577000,0.6,0,2022-05-23 03:16:37.218122
38605000,0.0486,1,2022-05-23 03:16:37.218122
38607000,0.1674,1,2022-05-23 03:16:37.218122
38608000,0.5116,1,2022-05-23 03:16:37.218122
38609000,0.0232,1,2022-05-23 03:16:37.218122
38610000,0.0551,1,2022-05-23 03:16:37.218122
38585000,0.0486,0,2022-05-23 03:16:38.258537
38583000,0.1349,0,2022-05-23 03:16:38.258537
38581000,0.3574,0,2022-05-23 03:16:38.258537
38578000,0.0222,0,2022-05-23 03:16:38.258537
38577000,0.6,0,2022-05-23 03:16:38.258537
38605000,0.0486,1,2022-05-23 03:16:38.258537
38607000,0.1674,1,2022-05-23 03:16:38.258537
38608000,0.5116,1,2022-05-23 03:16:38.258537
38609000,0.0232,1,2022-05-23 03:16:38.258537
38610000,0.0551,1,2022-05-23 03:16:38.258537
38587000,0.1037,0,2022-05-23 03:16:39.302752
38585000,0.0486,0,2022-05-23 03:16:39.302752
38583000,0.1349,0,2022-05-23 03:16:39.302752
38581000,0.3574,0,2022-05-23 03:16:39.302752
38578000,0.0222,0,2022-05-23 03:16:39.302752
38605000,0.0486,1,2022-05-23 03:16:39.302752
38607000,0.1674,1,2022-05-23 03:16:39.302752
38608000,0.5116,1,2022-05-23 03:16:39.302752
38609000,0.0232,1,2022-05-23 03:16:39.302752
38610000,0.0551,1,2022-05-23 03:16:39.302752
38587000,0.1037,0,2022-05-23 03:16:40.348116
38585000,0.0486,0,2022-05-23 03:16:40.348116
38583000,0.1349,0,2022-05-23 03:16:40.348116
38581000,0.3574,0,2022-05-23 03:16:40.348116
38578000,0.0222,0,2022-05-23 03:16:40.348116
38605000,0.0486,1,2022-05-23 03:16:40.348116
38607000,0.1674,1,2022-05-23 03:16:40.348116
38608000,0.5116,1,2022-05-23 03:16:40.348116
38609000,0.0232,1,2022-05-23 03:16:40.348116
38610000,0.0551,1,2022-05-23 03:16:40.348116
38587000,0.1037,0,2022-05-23 03:16:41.397505
38585000,0.0486,0,2022-05-23 03:16:41.397505
38583000,0.1349,0,2022-05-23 03:16:41.397505
38581000,0.3574,0,2022-05-23 03:16:41.397505
38578000,0.0222,0,2022-05-23 03:16:41.397505
38605000,0.0486,1,2022-05-23 03:16:41.397505
38607000,0.1674,1,2022-05-23 03:16:41.397505
38608000,0.5116,1,2022-05-23 03:16:41.397505
38609000,0.0232,1,2022-05-23 03:16:41.397505
38610000,0.0551,1,2022-05-23 03:16:41.397505
38587000,0.1037,0,2022-05-23 03:16:42.452635
38585000,0.0486,0,2022-05-23 03:16:42.452635
38583000,0.1349,0,2022-05-23 03:16:42.452635
38582000,0.0221,0,2022-05-23 03:16:42.452635
38581000,0.3574,0,2022-05-23 03:16:42.452635
38605000,0.0486,1,2022-05-23 03:16:42.452635
38607000,0.1674,1,2022-05-23 03:16:42.452635
38608000,0.5116,1,2022-05-23 03:16:42.452635
38609000,0.0232,1,2022-05-23 03:16:42.452635
38610000,0.0551,1,2022-05-23 03:16:42.452635
38587000,0.1037,0,2022-05-23 03:16:43.500131
38585000,0.0486,0,2022-05-23 03:16:43.500131
38583000,0.1349,0,2022-05-23 03:16:43.500131
